Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2019-10-25,1368.9,1379.9,1333.0,1338.75,957873.0,-1.8,1343.1200000000522,1340.4463636363234,1365.28,0.0,-0.27,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_LT_20EMA,Cross_Up,
2019-10-27,1350.0,1354.9,1345.45,1351.0,80658.0,0.9,1348.6200000000017,1341.0263636364152,1363.92,0.0,-0.26,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-10-29,1358.0,1366.5,1351.2,1360.65,667979.0,0.7,1359.4899999998888,1345.0227272727316,1363.61,0.0,-0.23,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_LT_20EMA,Reg5_Abv_Reg10,
2019-10-30,1374.0,1374.0,1349.2,1365.2,532190.0,0.3,1361.020000000156,1354.0781818181508,1363.76,1.0,-0.19,0.0,0.0,0.0,0.0,1365.2,1324.2,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Cross_Abv_20EMA,Reg5_Abv_Reg10,
2019-10-31,1366.55,1414.0,1366.55,1401.6,1316249.0,2.7,1391.4199999998418,1372.8045454545536,1367.37,2.0,-0.06,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_GT_20EMA,Reg5_Abv_Reg10,
2019-11-01,1409.0,1424.45,1393.1,1397.95,695464.0,-0.3,1402.249999999909,1387.3100000000904,1370.28,3.0,0.03,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
2019-11-04,1408.0,1408.0,1385.0,1399.45,461969.0,0.1,1407.039999999979,1398.9709090908473,1373.06,4.0,0.1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
2019-11-05,1405.0,1405.0,1377.0,1388.8,425650.0,-0.8,1399.610000000056,1404.077272727176,1374.56,5.0,0.12,0.0,0.0,1407.039999999979,1378.3200000000325,,,0.0,,0.0,0.0,0.0,Close_GT_20EMA,Cross_Down,Cls_Crs_Abv_F382
2019-11-06,1396.8,1397.4,1368.6,1371.1,485868.0,-1.3,1377.7500000001,1395.973636363693,1374.23,0.0,0.09,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Cross_Blw_20EMA,Reg5_Blw_Reg10,
2019-11-07,1380.0,1385.85,1366.4,1382.6,331074.0,0.8,1376.1700000001147,1396.8518181817335,1375.02,1.0,0.1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Cross_Abv_20EMA,Reg5_Blw_Reg10,Cls_Crs_Abv_F50
2019-11-08,1382.1,1388.7,1345.5,1354.15,422960.0,-2.1,1359.859999999977,1382.0118181819003,1373.04,0.0,0.02,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Cross_Blw_20EMA,Reg5_Blw_Reg10,
